uid,frame,species,individual,condition,acromion.translateY,acromion.translateZ,acromion.rotateX,acromion.rotateY,acromion.rotateZ,glenoid.translateX,glenoid.translateY,glenoid.translateZ,glenoid.rotateX,glenoid.rotateY,glenoid.rotateZ,elbow.translateX,elbow.translateY,elbow.translateZ,elbow.rotateX,elbow.rotateY,elbow.rotateZ
oct7_20_t3_97,491.45714285714286,Tegu,Tegu 3,hi,-0.414204783258073,-0.21356337382120127,6.71458523813509,19.723783743494174,-2.048307783174866,0.20403164084808698,0.3186556847121789,0.05559358363944615,3.709522693341027,19.872402856222752,-38.926024324317815,-6.320321696997071e-16,1.7413267091856484e-16,4.613605022465763e-16,24.547019274792618,19.271027129378517,-42.41761454700812
oct7_20_t3_98,494.2857142857143,Tegu,Tegu 3,hi,-0.398830049921722,-0.20909357524985783,6.934245352011126,19.386459560058462,-1.848799852515521,0.19923987272562363,0.3111719193899943,0.054287940651844134,4.948639130631156,19.56115579291422,-40.261616999672434,-6.650246116951714e-16,1.1250162827367916e-16,4.63722792180814e-16,23.04183556183802,19.724934439640773,-41.162354121551296
oct7_20_t3_99,497.14285714285717,Tegu,Tegu 3,hi,-0.3828860119862748,-0.20452612627347994,7.1625593436546,19.03573949554951,-1.641325315028658,0.1942486033866022,0.3033765787372571,0.052927936804915955,6.216546951047934,19.12653903096316,-42.09543661000275,-7.54923855130185e-16,4.9526542202585715e-17,4.746817121939619e-16,21.64026793528777,20.13126120096826,-40.04052368952034
oct9_14_p1_0,130.0,Opossum,Opossum 1,hi,0.31469459106597775,-0.6749503025094348,-10.043568795652945,-35.0281528764444,22.373980234508924,-3.7592863913147916e-15,-1.3593646929888254e-15,3.5452979548159574e-16,5.865764718154806,-4.503388650719556,-89.58151576281627,1.2130781757507382e-14,-2.205403145634837e-14,1.4722525716180118e-15,2.3368047721722585,-6.265315182752728,-103.36432340103433
oct9_14_p1_1,131.28205128205127,Opossum,Opossum 1,hi,0.3206505026529506,-0.6898949207896227,-9.594373910790699,-34.40353326340343,22.230169742405682,-3.670259589269478e-15,-1.2769129979480315e-15,4.124010167956408e-16,6.260697293339081,-4.112480671073799,-89.56158208614595,1.2187909566178446e-14,-2.228156448991825e-14,1.5065635224351824e-15,2.3984300155842653,-6.274353445174061,-103.93633257109478
oct9_14_p1_2,132.56410256410257,Opossum,Opossum 1,hi,0.326646388644995,-0.7017906217059752,-9.206515883738751,-33.76923245401512,22.11246574143461,-3.5761259115091745e-15,-1.182542352647171e-15,4.655641094401034e-16,6.736836488299749,-3.5854122235674373,-89.5325450646834,1.2217638249346558e-14,-2.2553486659072072e-14,1.5365390514192449e-15,2.4802763581564147,-6.287450565555454,-104.69370887131272
oct9_14_p1_3,133.84615384615384,Opossum,Opossum 1,hi,0.33268540279842984,-0.7109926597630044,-8.875265151623003,-33.130298381019614,22.020079415703602,-3.478790769730977e-15,-1.0795568543363003e-15,5.161279156911771e-16,7.288191322180935,-2.953491824709302,-89.50142373487601,1.2220814178731165e-14,-2.285662548687343e-14,1.562148125508413e-15,2.577613070947986,-6.303930705684443,-105.59304990587202
oct9_14_p1_4,135.1153846153846,Opossum,Opossum 1,hi,0.3386977543100071,-0.7176839500945865,-8.601878187269698,-32.49727032210668,21.953879374510976,-3.3811181263464573e-15,-9.72632597638539e-16,5.660212988671889e-16,7.9044647954099565,-2.250503206592374,-89.47585081135365,1.2196925150699438e-14,-2.3174657935245704e-14,1.5831902923548823e-15,2.685089436120445,-6.322979714248294,-106.58515704686272
oct9_14_p1_5,136.39743589743588,Opossum,Opossum 1,hi,0.3447781317551042,-0.722439612220125,-8.376237194310216,-31.861070446101614,21.91082694289313,-3.2831090483068883e-15,-8.643144323376557e-16,6.189786468998778e-16,8.587481040658487,-1.4939539298953264,-89.46253274448965,1.2146621582870251e-14,-2.349831895890099e-14,1.6006183096213362e-15,2.799614832573357,-6.344065507043196,-107.64172337215913
oct9_14_p1_6,137.67948717948718,Opossum,Opossum 1,hi,0.35083139410842007,-0.7258031900182434,-8.191878757228146,-31.23045283770109,21.887230297374145,-3.1871308851554257e-15,-7.599888322526976e-16,6.763503245107247e-16,9.31383569319358,-0.7208201913567074,-89.46573853307613,1.2074690053386667e-14,-2.3810855035794544e-14,1.615230211422331e-15,2.9150810180621543,-6.365964650739414,-108.70659217093936
oct9_14_p1_7,138.9620253164557,Opossum,Opossum 1,hi,0.3568240200630968,-0.728144972394045,-8.045159609330108,-30.607263907169802,21.88109124718218,-3.0941183273676767e-15,-6.63275887959625e-16,7.39565774527472e-16,10.07302792116941,0.049818980096070664,-89.48892805029507,1.1983791577653385e-14,-2.4101482901835585e-14,1.6276309826970748e-15,3.0278921142852586,-6.387932238233769,-109.74669496754049
oct9_14_p1_8,140.24358974358975,Opossum,Opossum 1,hi,0.3626907891521178,-0.7297372527083413,-7.938551941730167,-29.99593329719142,21.89277264412445,-3.0054491064819175e-15,-5.795499205195963e-16,8.103945574964004e-16,10.855848108450715,0.7970874150136982,-89.53778719901875,1.1875631375334664e-14,-2.4354368510431068e-14,1.6381139055814802e-15,3.1334270662665937,-6.409051566515457,-110.71946428453904
oct9_14_p1_9,141.52564102564102,Opossum,Opossum 1,hi,0.3684120945832285,-0.7309955479077221,-7.865326045311392,-29.396630171241522,21.918514941294482,-2.9208604195163815e-15,-5.099270767139506e-16,8.87923559690574e-16,11.64977642258561,1.5122953527813534,-89.60987077089344,1.1756904404846702e-14,-2.4565677087404935e-14,1.6472902449964126e-15,3.2296783292639253,-6.428744983419812,-111.60647363529316
oct9_14_p1_10,142.7948717948718,Opossum,Opossum 1,hi,0.37390548086850184,-0.7321469646322,-7.824251831282249,-28.81695873020504,21.95641198396118,-2.8410687534102095e-15,-4.559932642613084e-16,9.701269320567787e-16,12.438428963389669,2.182935790709696,-89.70227361447458,1.1633882960696403e-14,-2.4729608599605832e-14,1.6552289513909261e-15,3.3140083963576115,-6.446360137715935,-112.383453003405
oct9_14_p1_11,144.07692307692307,Opossum,Opossum 1,hi,0.37925355846598524,-0.7333959298044603,-7.816066477663911,-28.247712703476918,22.006983113144624,-2.764369115424235e-15,-4.178253903043439e-16,1.0569606878354268e-15,13.231222925767524,2.817969227504737,-89.81465447843092,1.1509021402396688e-14,-2.4844132897607567e-14,1.661920332127097e-15,3.3860423520053615,-6.461738250067674,-113.04696432292347
oct9_14_p1_12,145.35897435897436,Opossum,Opossum 1,hi,0.3843772797234368,-0.7348808913052912,-7.844952408958732,-27.69795429716208,22.070306234615725,-2.691282153770001e-15,-3.966875496287251e-16,1.1446440317318663e-15,14.014330306159906,3.4078664681007864,-89.9418503575747,1.138931108435506e-14,-2.490242379802369e-14,1.666743881690795e-15,3.442672379072494,-6.474146396638227,-113.56839126634887
oct9_14_p1_13,146.64556962025316,Opossum,Opossum 1,hi,0.3893316113419058,-0.7366449957856628,-7.908319980214393,-27.16472107964629,22.144962573081383,-2.620390499206894e-15,-3.891491880113223e-16,1.2298309433270727e-15,14.78859841963209,3.963293484468967,-90.0758511466395,1.1278251695186463e-14,-2.4912497573169922e-14,1.6692960734528709e-15,3.4853208638628788,-6.483769916109941,-113.96088929806513
oct9_14_p1_14,147.92307692307693,Opossum,Opossum 1,hi,0.39409279537231384,-0.7386759127309416,-8.00687983564207,-26.65400046596362,22.23005693771014,-2.551610183683688e-15,-3.9331345893109835e-16,1.308099962485844e-15,15.544688997303826,4.483489885409841,-90.20793223986556,1.1180146524908971e-14,-2.4877667461612644e-14,1.6688033728678354e-15,3.513567490002366,-6.490451355478789,-114.22062600814921
oct9_14_p1_15,149.2051282051282,Opossum,Opossum 1,hi,0.39875072269144324,-0.7409865707587292,-8.148040628800768,-26.16217527329261,22.32781243438401,-2.483233155169757e-15,-4.0766502938269897e-16,1.3748755068738377e-15,16.289082528959096,4.977804468558921,-90.32899088507506,1.1098211933514173e-14,-2.479797554955523e-14,1.663709485792267e-15,3.5263568626979316,-6.4939309069043905,-114.33791346538946
oct9_14_p1_16,150.47435897435898,Opossum,Opossum 1,hi,0.4033279068620441,-0.7434432986837218,-8.327851960409273,-25.69257731392029,22.435718475400552,-2.4150082760145005e-15,-4.2801971212263523e-16,1.426092945779113e-15,17.013861520749884,5.449501934839677,-90.42812542835894,1.1033498930734424e-14,-2.4685086609964965e-14,1.6532219851808202e-15,3.525506729603976,-6.4945429226611635,-114.3295602919544
oct9_14_p1_17,151.75641025641025,Opossum,Opossum 1,hi,0.4080042609155983,-0.745989636454021,-8.548771085841897,-25.232256247938764,22.555042075412025,-2.3446236764656933e-15,-4.514484456041025e-16,1.4601073805068643e-15,17.735602701860884,5.915808396718104,-90.49906814146729,1.0984054953952745e-14,-2.4545357061777348e-14,1.6361802102002753e-15,3.512536774407041,-6.492608045199664,-114.20960388206662
oct9_14_p1_18,153.03846153846155,Opossum,Opossum 1,hi,0.412835676066371,-0.7484880997386745,-8.809926234187529,-24.78242884764128,22.684239906052273,-2.2719141842027727e-15,-4.746486263639475e-16,1.4730015884647205e-15,18.448133814195867,6.378101092682284,-90.5312152987435,1.0950224625992245e-14,-2.4386701853552635e-14,1.6112845000931948e-15,3.4882544438633567,-6.488285589588398,-113.98553745709661
oct9_14_p1_19,154.31645569620252,Opossum,Opossum 1,hi,0.41796400634478076,-0.7507754440262766,-9.113978786511268,-24.339346919125553,22.82266569434177,-2.19613713098363e-15,-4.935714381707209e-16,1.4592280136680484e-15,19.149391616252654,6.841294869013107,-90.5100950909236,1.0932268313381948e-14,-2.4216502567368086e-14,1.576211925214924e-15,3.4529766522487555,-6.481646919709952,-113.66034971414516
oct9_14_p1_20,155.60256410256412,Opossum,Opossum 1,hi,0.42352203649130893,-0.7527750926494381,-9.45565349994154,-23.891209108885796,22.96862179263361,-2.1167850588432656e-15,-5.056458483609692e-16,1.4202296040188155e-15,19.84757475771448,7.3141702595979075,-90.43585146871193,1.0925950598407914e-14,-2.4042104427803687e-14,1.5309282452061437e-15,3.409361559459371,-6.4732712628143085,-113.25854533863071
oct9_14_p1_21,156.8846153846154,Opossum,Opossum 1,hi,0.4295642791412177,-0.7543717640750118,-9.828588208683199,-23.43529493276322,23.11877317503744,-2.034803474177745e-15,-5.080768254579139e-16,1.3551787161212446e-15,20.535382802655764,7.7950331272295585,-90.30528647903904,1.0929385609908963e-14,-2.387069641314596e-14,1.4752476329073328e-15,3.359224037786381,-6.463544814163387,-112.79687114387313
oct9_14_p1_22,158.15384615384616,Opossum,Opossum 1,hi,0.43620200643754276,-0.7554355046701615,-10.227848014551073,-22.964964300298625,23.269674797756615,-1.9512363677591507e-15,-4.973000535529365e-16,1.2616451402012713e-15,21.205341624991494,8.28292470520576,-90.11306925289377,1.0940926924298172e-14,-2.3708774346458004e-14,1.4085386974876183e-15,3.304077405027113,-6.452793357008485,-112.28930268372234
oct9_14_p1_23,159.43589743589743,Opossum,Opossum 1,hi,0.4436397137589592,-0.7559499602712105,-10.65455804391996,-22.46168507870587,23.421095763147736,-1.8656426821839926e-15,-4.711599926499473e-16,1.1383364865060803e-15,21.867756385080998,8.787039444860799,-89.858561468092,1.0958244474570772e-14,-2.3556284920261308e-14,1.33028191221385e-15,3.244641937295227,-6.441189171874959,-111.74247847932966
oct9_14_p1_24,160.71794871794873,Opossum,Opossum 1,hi,0.45180148648602975,-0.7559385585403506,-11.096755793071345,-21.923832828489406,23.568487529621805,-1.7803244199554843e-15,-4.2940627024434616e-16,9.887040965592241e-16,22.5126963724629,9.29949458400471,-89.55251017927377,1.0978942668484458e-14,-2.3415433754344654e-14,1.2430684332986075e-15,3.1831482197078493,-6.429185483871686,-111.1769055676167
oct9_14_p1_25,162.0,Opossum,Opossum 1,hi,0.46068546380048864,-0.7554374879786172,-11.548077850347985,-21.344143784159094,23.708885318424834,-1.6967293721052909e-15,-3.7134161513349374e-16,8.138575498065936e-16,23.135640298708438,9.816546826718001,-89.20195113386515,1.1001574547312087e-14,-2.3285998871185002e-14,1.1485838582119861e-15,3.120774729889497,-6.417016438118061,-110.60340074546386
oct9_14_p1_26,163.28205128205127,Opossum,Opossum 1,hi,0.47034807558981867,-0.7544689082749297,-12.001205064827296,-20.706418390455397,23.837063710114077,-1.6171473829143128e-15,-2.940644783221144e-16,6.11826883099776e-16,23.726131742867125,10.331402695530409,-88.81190600536783,1.1025140813388248e-14,-2.316793067907168e-14,1.0485671853143176e-15,3.058688718325875,-6.404896783418098,-110.0326582157567
oct9_14_p1_27,164.56410256410257,Opossum,Opossum 1,hi,0.48053871959944755,-0.7532497518546601,-12.448330446362148,-20.013637934130866,23.951748398622826,-1.5424458020570767e-15,-2.0143876437133256e-16,3.8999930070990353e-16,24.283952423676233,10.835819026517427,-88.40186844313766,1.104899086397929e-14,-2.3056546638867797e-14,9.46959330309832e-16,2.997685246090541,-6.392952057524599,-109.4718733094594
oct9_14_p1_28,165.84615384615384,Opossum,Opossum 1,hi,0.49107797825396804,-0.7519488396558811,-12.883253579097746,-19.262248919292908,24.05053296727135,-1.473563893412909e-15,-9.505439819135444e-17,1.5217462144642947e-16,24.805460188162584,11.320621008373829,-87.98498322662667,1.1073283073747925e-14,-2.2948680896532998e-14,8.467519534253237e-16,2.9382164333665837,-6.381226836540679,-108.92507958482234
oct9_14_p1_29,167.1153846153846,Opossum,Opossum 1,hi,0.5016045547821077,-0.7508069813670245,-13.29442994774295,-18.453950902490824,24.12915604642633,-1.4120832797575257e-15,2.2275154078250827e-17,-9.485753943443109e-17,25.280541736935636,11.767634271326118,-87.58074765653497,1.1098611417990205e-14,-2.2841840743755e-14,7.526095724310717e-16,2.8811795524022408,-6.3698239568220805,-108.40033165323565
oct9_14_p1_30,168.39743589743588,Opossum,Opossum 1,hi,0.5119521454391122,-0.7500926844251299,-13.683744191499676,-17.570900754436057,24.18692954727151,-1.356748167052301e-15,1.4958496249132973e-16,-3.493905997397336e-16,25.717271813993204,12.170618252447612,-87.1981586223243,1.1126994591993215e-14,-2.2730036583300964e-14,6.666084782586162e-16,2.8253506029638054,-6.358401262597072,-107.88610245251687
oct9_14_p1_31,169.67948717948718,Opossum,Opossum 1,hi,0.5216385527401857,-0.750053089108604,-14.045186671416024,-16.629332780444454,24.224026055724458,-1.3067076041368222e-15,2.8115150736610296e-16,-6.015319337022421e-16,26.116595632719452,12.515912464238296,-86.8530337148931,1.1159593593441783e-14,-2.2611920965563248e-14,5.920998899679951e-16,2.77077441187301,-6.346893918587499,-107.38258208574123
oct9_14_p1_32,170.9620253164557,Opossum,Opossum 1,hi,0.5302532081857305,-0.7509453007665969,-14.376141438187679,-15.632570995906637,24.240159160993755,-1.2605377884287734e-15,4.132772173657936e-16,-8.445705626672415e-16,26.48256624998747,12.791284932300753,-86.55652812522047,1.1198068579067397e-14,-2.2485695181909166e-14,5.316540732876082e-16,2.7168955241711052,-6.335091379599633,-106.88436841522983
oct9_14_p1_33,172.24358974358975,Opossum,Opossum 1,hi,0.5370315724402566,-0.7532379556932355,-14.669428112509637,-14.580322018666601,24.232483158860955,-1.2163417228260223e-15,5.407828263815093e-16,-1.0676473605738036e-15,26.81753883747104,12.970327003510551,-86.3284231268219,1.1245298291547447e-14,-2.2349193851119087e-14,4.90227629900968e-16,2.6630006591012205,-6.322645575927,-106.38430254246347
oct9_14_p1_34,173.52564102564102,Opossum,Opossum 1,hi,0.5416511744553841,-0.7570324409937209,-14.929232767071472,-13.48585424588759,24.2047950492732,-1.1711445723315051e-15,6.59851260920167e-16,-1.2653463335426294e-15,27.134627575305206,13.052542041838587,-86.16806946370261,1.1301747707134418e-14,-2.2203641573727622e-14,4.671784133076028e-16,2.608163510628799,-6.309316510819961,-105.87364372827116
oct9_14_p1_35,174.7948717948718,Opossum,Opossum 1,hi,0.5436813828942132,-0.762418104715145,-15.154825370128178,-12.370203793489631,24.15959108872239,-1.1229727781137966e-15,7.659082065850475e-16,-1.4301963069614239e-15,27.440460617848323,13.032803628332799,-86.07813985959577,1.136726022754905e-14,-2.2051936411640166e-14,4.6261417365078415e-16,2.552231561344238,-6.295017128126534,-105.35075468297755
oct9_14_p1_36,176.07692307692307,Opossum,Opossum 1,hi,0.5425757651638576,-0.7697198350332123,-15.351106599802218,-11.219074840925103,24.097214073410292,-1.0681719739304082e-15,8.5700482503686e-16,-1.5581507660339538e-15,27.751452684362516,12.900749264913792,-86.06067782397257,1.144388552747289e-14,-2.189255816965138e-14,4.769545316545932e-16,2.493253819737988,-6.27915233396815,-104.79701812308188
oct9_14_p1_37,177.35897435897436,Opossum,Opossum 1,hi,0.5375765837783288,-0.7791115705939344,-15.516332569945181,-10.053836670176617,24.019664343177137,-1.0043659562452841e-15,9.272843345466065e-16,-1.6390609325321355e-15,28.07678484390036,12.645962433159422,-86.11970555907169,1.1531484933096573e-14,-2.1729389402850705e-14,5.102974728488886e-16,2.4308904489269114,-6.261505817928388,-104.20872980145145
oct9_14_p1_38,178.64556962025316,Opossum,Opossum 1,hi,0.5287687000871132,-0.7903694341727826,-15.657992329641017,-8.882910703173811,23.93126786191514,-9.310845099243038e-16,9.769621009272701e-16,-1.6756079175877008e-15,28.425556656796424,12.284768498635977,-86.24127499496983,1.1628327135718726e-14,-2.156509051684747e-14,5.583995500393401e-16,2.3648858924224307,-6.242065197578793,-103.5835298982516
oct9_14_p1_39,179.92307692307693,Opossum,Opossum 1,hi,0.516062708004998,-0.803262730893071,-15.778057402151754,-7.728382768599581,23.83575547223678,-8.489661549948736e-16,1.0041682890203285e-15,-1.6668929356992702e-15,28.80074859814444,11.828844877266093,-86.41659413779347,1.1732271216519956e-14,-2.1403902785035416e-14,6.180432580171183e-16,2.2958016109348645,-6.220981862003008,-102.92654952688962
oct9_14_p1_40,181.2051282051282,Opossum,Opossum 1,hi,0.49871324377981013,-0.8179102301509106,-15.879578813633756,-6.590770294149943,23.73469642868897,-7.570545145985461e-16,1.0054582239220842e-15,-1.6087874115731422e-15,29.21569809652798,11.275769356392676,-86.6429311373648,1.1843731315109922e-14,-2.1247197191762318e-14,6.873862635805607e-16,2.2225550264861718,-6.197828403259626,-102.22695078458827
oct9_14_p1_41,182.47435897435898,Opossum,Opossum 1,hi,0.4773600390731029,-0.8336743654380381,-15.966540867987316,-5.49393732766376,23.633098996629034,-6.595819654460301e-16,9.828285764065667e-16,-1.5098605713356572e-15,29.663878636843794,10.658627184580663,-86.90104584075755,1.1958907732098968e-14,-2.1098774253460526e-14,7.607309544828652e-16,2.1468178155416653,-6.173195164527548,-101.50073385467599
oct9_14_p1_42,183.75641025641025,Opossum,Opossum 1,hi,0.45191393495566984,-0.8504848120693748,-16.044402348372042,-4.422574030166609,23.53170327605895,-5.578334997532364e-16,9.375421973989888e-16,-1.3753078343358742e-15,30.151767285322737,9.987328205502012,-87.18287126125902,1.2078301891428787e-14,-2.095657344323993e-14,8.357023519171055e-16,2.067758907470166,-6.146850918285331,-100.73989261284365
oct9_14_p1_43,185.03846153846155,Opossum,Opossum 1,hi,0.422747174013701,-0.8678359016570434,-16.114658518344495,-3.3958466049655707,23.434039936747247,-4.564140612239164e-16,8.705353014533792e-16,-1.212058779007567e-15,30.67229898455551,9.288182476190576,-87.47423938752073,1.2199222640377696e-14,-2.082287622090115e-14,9.08103209922326e-16,1.9868177223686232,-6.119270173860654,-99.95804339533984
oct9_14_p1_44,186.31645569620252,Opossum,Opossum 1,hi,0.3899500933881203,-0.8852614925864246,-16.17883260054735,-2.4294890699330907,23.343489430091548,-3.609141018905083e-16,7.819200103918459e-16,-1.0271610849947232e-15,31.220514995468864,8.587869733260671,-87.76040108985653,1.2319531297767845e-14,-2.0698990203832995e-14,9.735678494911638e-16,1.9051412836802137,-6.0908069540957825,-99.1658035121741
oct9_14_p1_45,187.60256410256412,Opossum,Opossum 1,hi,0.3541765675189204,-0.9025138756765346,-16.24012841149636,-1.5111725653449575,23.2600870233058,-2.744252243013416e-16,6.766983434996043e-16,-8.311816732590318e-16,31.789500834259105,7.904093187898421,-88.03218329511373,1.2438806321602046e-14,-2.0581717275565036e-14,1.0309113629808389e-15,1.823170011934518,-6.0617405091450305,-98.3678250060882
oct9_14_p1_46,188.8846153846154,Opossum,Opossum 1,hi,0.3162276057476592,-0.91912571940509,-16.299212612548203,-0.651867811415425,23.18572925626123,-2.0177066911158312e-16,5.590634902863014e-16,-6.342451816886955e-16,32.36560748933096,7.262863738961518,-88.27694905124639,1.2554613882670966e-14,-2.0471065176258336e-14,1.077893745683372e-15,1.7426783230260734,-6.032750732327869,-97.58140465698025
oct9_14_p1_47,190.15384615384616,Opossum,Opossum 1,hi,0.27676155565198246,-0.9346572837148145,-16.356771880409195,0.13744878918949405,23.12234343374715,-1.4868334125090167e-16,4.3322967378202455e-16,-4.467709288003358e-16,32.93541012595678,6.691976327875598,-88.48043115337354,1.2664490929362256e-14,-2.036668779335387e-14,1.11223513559343e-15,1.6654828521692828,-6.0045326509775485,-96.82419288172191
oct9_14_p1_48,191.43589743589743,Opossum,Opossum 1,hi,0.2356218850278353,-0.9492715765303684,-16.415175451162536,0.8757733282937847,23.068498175529353,-1.1683148241605926e-16,3.0183690809138275e-16,-2.728084568811482e-16,33.5005350600029,6.1945075092613715,-88.63896603895084,1.2769473590547339e-14,-2.026464144395709e-14,1.1346854506422554e-15,1.591056183841408,-5.976998571958967,-96.09135164365794
oct9_14_p1_49,192.71794871794873,Opossum,Opossum 1,hi,0.19380161469495513,-0.9628427728087242,-16.47490329374583,1.5623143747123973,23.023706699289317,-1.069483364874639e-16,1.7101358484715037e-16,-1.1867842826008168e-16,34.04820731568732,5.780670871980438,-88.74796790478942,1.2867835342453991e-14,-2.0164335008946407e-14,1.1462715611333165e-15,1.5207621238213433,-5.95076924454459,-95.39683492151906
oct9_14_p1_50,194.0,Opossum,Opossum 1,hi,0.1517368100371135,-0.9754329044541714,-16.537028898439278,2.2012779321149236,22.987182770975735,-1.1945359550681864e-16,4.4898387650957933e-17,1.2241468383121148e-17,34.5725924720948,5.4554463537490605,-88.80399948654525,1.2958710250781491e-14,-2.0064664261429846e-14,1.14803744304866e-15,1.45519920668249,-5.926163962710278,-94.74699989566007
oct9_14_p1_51,195.28205128205127,Opossum,Opossum 1,hi,0.10991146473566028,-0.9870866913596102,-16.603496787058983,2.791157772901806,22.95893658891915,-1.5723980037318066e-16,-7.061211369199771e-17,1.1378732341043116e-16,35.06387275338165,5.235636131079963,-88.7957251932697,1.3039662096516114e-14,-1.9964649241709096e-14,1.1401946026224131e-15,1.3957339174656997,-5.903798546081321,-94.1557544642787
oct9_14_p1_52,196.56410256410257,Opossum,Opossum 1,hi,0.06867721149310053,-0.9982341359981276,-16.674829757468576,3.3461155041776416,22.936243723249383,-2.1408987081388127e-16,-1.737095447925891e-16,1.9088229004335145e-16,35.52436975837461,5.101209828417161,-88.73392008863169,1.3111352654581979e-14,-1.9863805087627903e-14,1.1261894664679149e-15,1.3415850848806403,-5.883486884967446,-93.61640521117238
oct9_14_p1_53,197.84615384615384,Opossum,Opossum 1,hi,0.028321367697465242,-1.0091887328073836,-16.751780841097702,3.8720691336159723,22.917796680070236,-2.8689862341713264e-16,-2.624255872455582e-16,2.454931719794578e-16,35.95334064228638,5.045342677128439,-88.62146414644997,1.3173123447016503e-14,-1.976201890885021e-14,1.107877025400166e-15,1.2926245104581238,-5.865245982000861,-93.12840756904693
oct9_14_p1_54,199.1153846153846,Opossum,Opossum 1,hi,-0.010415489280720945,-1.0202267332533845,-16.834212842744037,4.368348266665727,22.902668314872173,-3.7147548169520805e-16,-3.3400964874494127e-16,2.7922696295708894e-16,36.34511740086307,5.062889347259715,-88.46161884989291,1.3223146606824055e-14,-1.966048404225344e-14,1.0873525326564074e-15,1.2492449709679752,-5.849266114296358,-92.6965074318545
oct9_14_p1_55,200.39743589743588,Opossum,Opossum 1,hi,-0.0480235012304085,-1.032017868318705,-16.923267545724055,4.8504870137697305,22.889420847413987,-4.642473311734641e-16,-3.899796091723198e-16,2.9715823743319256e-16,36.70868428944935,5.142166094579931,-88.25776576842944,1.3261823044614366e-14,-1.9557717732578436e-14,1.0665214228620396e-15,1.2099411427417603,-5.8349729846517615,-92.30658262435793
oct9_14_p1_56,201.67948717948718,Opossum,Opossum 1,hi,-0.08404176955650795,-1.044763841996246,-17.015877317461317,5.319468290759486,22.877334219015598,-5.584150577318995e-16,-4.3269180611015523e-16,3.051645108587468e-16,37.04523521295179,5.264190665388247,-88.02362131800515,1.3289737649165039e-14,-1.9455443982716985e-14,1.0476413640190431e-15,1.1738569781863384,-5.821945364403891,-91.95059703771354
oct9_14_p1_57,202.9620253164557,Opossum,Opossum 1,hi,-0.11831160148663478,-1.0587664702221393,-17.109340478105693,5.778176927892127,22.866192360356035,-6.491528680159333e-16,-4.644850392181113e-16,3.07644183552594e-16,37.35715503286425,5.416609158070855,-87.76760775412465,1.3307243567458083e-14,-1.9354214632337194e-14,1.0324159251302398e-15,1.1400041847737972,-5.809666983298877,-91.6190681901621
oct9_14_p1_58,204.24358974358975,Opossum,Opossum 1,hi,-0.15030908344452482,-1.0745095688637387,-17.198371096042514,6.226282931296068,22.856516325700685,-7.297779241946941e-16,-4.873916734455964e-16,3.0911611699714115e-16,37.64307273128864,5.588072388254705,-87.49861291464829,1.331354663865404e-14,-1.9254736591215153e-14,1.0232659912171724e-15,1.1073300571200908,-5.797429779075256,-91.30193398882523
oct9_14_p1_59,205.52564102564102,Opossum,Opossum 1,hi,-0.18015071417529305,-1.0919909908590866,-17.277359305809643,6.665552695673105,22.849037935958876,-7.967834000333318e-16,-5.060201017689464e-16,3.138070395017501e-16,37.90841520285187,5.763345495078445,-87.22875984514019,1.3310929054179214e-14,-1.9156503246263864e-14,1.0205673527053297e-15,1.0743037284984966,-5.784336083710883,-90.98328825291111
oct9_14_p1_60,206.7948717948718,Opossum,Opossum 1,hi,-0.20746206866933123,-1.1110377788684223,-17.33932426288168,7.090629985184103,22.845031274764015,-8.466353119234927e-16,-5.232767465951637e-16,3.2432120395281603e-16,38.152636817610414,5.930060550373865,-86.97021737488862,1.3300698212374504e-14,-1.9059627378501597e-14,1.0244500940954092e-15,1.0400829812889136,-5.769691264809468,-90.65380306808565
oct9_14_p1_61,208.07692307692307,Opossum,Opossum 1,hi,-0.23255010508455654,-1.132106134557208,-17.37676747189146,7.507423763110935,22.846405756396578,-8.7699048349709e-16,-5.422083804243898e-16,3.431762065392672e-16,38.38099644507338,6.081212592369298,-86.7278184396014,1.328331080648088e-14,-1.896040437158252e-14,1.0349818465600247e-15,1.0026426324573823,-5.75210541373781,-90.29224876595221
oct9_14_p1_62,209.35897435897436,Opossum,Opossum 1,hi,-0.2547985262410496,-1.155044245118575,-17.3770085737346,7.907180802061697,22.856216653162296,-8.841500320676288e-16,-5.652445870065222e-16,3.7205060037384206e-16,38.590632830023544,6.203415311007716,-86.51608108917989,1.325937073692059e-14,-1.8856607051481627e-14,1.051514508522441e-15,0.9607155052481565,-5.730240881011016,-89.8836445394817
oct9_14_p1_63,210.64556962025316,Opossum,Opossum 1,hi,-0.27452236266655156,-1.1795514647361378,-17.335291210193546,8.289837670437622,22.87607842499687,-8.707699313903193e-16,-5.93472289766794e-16,4.09781191151111e-16,38.785386262405034,6.2924166280783504,-86.33892620248889,1.323032966587084e-14,-1.874480368874023e-14,1.0718580197778483e-15,0.9135663262473341,-5.703355794893603,-89.41839178465118
oct9_14_p1_64,211.92307692307693,Opossum,Opossum 1,hi,-0.2914928408575421,-1.205156896756933,-17.244674906717403,8.648427987577685,22.908075459520543,-8.383310462159181e-16,-6.272505972842929e-16,4.549017083702551e-16,38.96442631378865,6.3412090284842515,-86.2041966748133,1.3197061709852378e-14,-1.86224213197029e-14,1.0940768507649377e-15,0.8608856523988329,-5.670736629777307,-88.89060451675128
